"Manuscript H-ID","Manuscript Record Title","Holding Institution H-ID","Holding Institution Record Title","Holding Institution Record Title","Call number","IIIF Manifest Link(s)"
29073,"Paris, Bibliothèque nationale de France, français 54",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","français 54",https://gallica.bnf.fr/iiif/ark:/12148/btv1b105470461/manifest.json
29105,"Leiden, Universiteitsbibliotheek, BPL 2541",193,"Leiden, Universiteitsbibliotheek","Leiden, Universiteitsbibliotheek","BPL 2541",https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:1525817/manifest
29111,"Heidelberg, Universitätsbibliothek, Cod. Pal. germ. 587",184,"Heidelberg, Universitätsbibliothek","Heidelberg, Universitätsbibliothek","Cod. Pal. germ. 587",https://digi.ub.uni-heidelberg.de/diglit/iiif/cpg587/manifest
29116,"Heidelberg, Universitätsbibliothek, Cod. Pal. germ. 624",184,"Heidelberg, Universitätsbibliothek","Heidelberg, Universitätsbibliothek","Cod. Pal. germ. 624",https://digi.ub.uni-heidelberg.de/diglit/iiif/cpg624/manifest
29121,"Heidelberg, Universitätsbibliothek, Cod. Pal. germ. 625",184,"Heidelberg, Universitätsbibliothek","Heidelberg, Universitätsbibliothek","Cod. Pal. germ. 625",https://digi.ub.uni-heidelberg.de/diglit/iiif/cpg625/manifest
29132,"Saint-Gall. Stiftsbibliothek, Cod. Sang. 263",29133,"Saint-Gall. Stiftsbibliothek","Saint-Gall. Stiftsbibliothek","Cod. Sang. 263",https://www.e-codices.unifr.ch/metadata/iiif/csg-0263/manifest.json
29157,"Leiden, Universiteitsbibliotheek, BPL 101",193,"Leiden, Universiteitsbibliotheek","Leiden, Universiteitsbibliotheek","BPL 101",https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:1606999/manifest
29163,"Saint-Omer. Bibliothèque d'agglomération, Ms. 414",29164,"Saint-Omer. Bibliothèque d'agglomération","Saint-Omer. Bibliothèque d'agglomération","Ms. 414",https://api.irht.cnrs.fr/ark:/63955/frjndzh7843m/manifest.json
29177,"Leiden, Universiteitsbibliotheek, Letterk. 235",193,"Leiden, Universiteitsbibliotheek","Leiden, Universiteitsbibliotheek","Letterk. 235",https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:3457728/manifest
29184,"Lisbon, Biblioteca Nacional de Portugal, COD. 10973",18150,"Lisbon, Biblioteca Nacional de Portugal","Lisbon, Biblioteca Nacional de Portugal","COD. 10973",https://permalinkbnd.bnportugal.gov.pt/iiif/25650/manifest
29202,"Bruges. Library of the Grand Seminary, Ms. 197/122",29203,"Bruges. Library of the Grand Seminary","Bruges. Library of the Grand Seminary","Ms. 197/122",https://sharedcanvas.be/IIIF/manifests/B_GS_MS197-122
29209,"Darmstadt, Hessische Landes- und Hochschulbibliothek, Hs. 1827",141,"Darmstadt, Hessische Landes- und Hochschulbibliothek","Darmstadt, Hessische Landes- und Hochschulbibliothek","Hs. 1827",https://iiifserv.ulb.tu-darmstadt.de/iiif/Hs-1827.json
29216,"Leiden, Universiteitsbibliotheek, BPL 3516",193,"Leiden, Universiteitsbibliotheek","Leiden, Universiteitsbibliotheek","BPL 3516",https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:1612308/manifest
29222,"Leiden, Universiteitsbibliotheek, BPL 2795",193,"Leiden, Universiteitsbibliotheek","Leiden, Universiteitsbibliotheek","BPL 2795",https://digitalcollections.universiteitleiden.nl/iiif_manifest/item:1671906/manifest
29358,"Stockholm, Kungliga Biblioteket, A 81",80,"Stockholm, Kungliga Biblioteket","Stockholm, Kungliga Biblioteket","A 81",https://www.manuscripta.se/iiif/100235/manifest.json
31802,"Colmar, Bibliothèque des Dominicains, Ms. 495",22343,"Colmar, Bibliothèque des Dominicains","Colmar, Bibliothèque des Dominicains","Ms. 495",https://api.irht.cnrs.fr/ark:/63955/f93p17dz2p79/manifest.json
32195,"Göttingen University Library, 8° Cod. Ms. theol. 241a",174,"Göttingen University Library","Göttingen University Library","8° Cod. Ms. theol. 241a",https://manifests.sub.uni-goettingen.de/iiif/presentation/DE-611-HS-3800089/manifest?version=7a696723
32426,"Munich, Bayerische Staatsbibliothek, Cgm 5243",33,"Munich, Bayerische Staatsbibliothek","Munich, Bayerische Staatsbibliothek","Cgm 5243",https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00034593/manifest
32821,"Deventer, Athenaeumbibliotheek, 101 F 16 KL",142,"Deventer, Athenaeumbibliotheek","Deventer, Athenaeumbibliotheek","101 F 16 KL",https://access.ecodices.nl/iiif/presentation/ABD_101_D_13_KL/manifest?manifest=https://access.ecodices.nl/iiif/presentation/ABD_101_D_13_KL/manifest|https://athenaeumcollecties.nl/middeleeuwse-handschriften-tot-1601/manifest/0bcaccd2-3487-11e6-9a30-33a059a687af
33091,"Paris, Bibliothèque nationale de France, NAF 4792",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","NAF 4792",https://gallica.bnf.fr/iiif/ark:/12148/btv1b84497130/manifest.json
33100,"Paris, Bibliothèque nationale de France, Français 5025",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 5025",https://gallica.bnf.fr/iiif/ark:/12148/btv1b84496995/manifest.json
33420,"Karlsruhe, Badische Landesbibliothek, Donaueschingen 425",187,"Karlsruhe, Badische Landesbibliothek","Karlsruhe, Badische Landesbibliothek","Donaueschingen 425",https://digital.blb-karlsruhe.de/i3f/v20/4421722/manifest
33999,"Vatican, Biblioteca Apostolica Vaticana, Vat. lat. 427 vol. 2",94,"Vatican, Biblioteca Apostolica Vaticana","Vatican, Biblioteca Apostolica Vaticana","Vat. lat. 427 vol. 2",https://digi.vatlib.it/iiif/MSS_Vat.lat.427.pt.2/manifest.json
35232,"Paris, Bibliothèque nationale de France, Français 1179",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 1179",https://gallica.bnf.fr/iiif/ark:/12148/btv1b84489742/manifest.json
35481,"Paris, Bibliothèque nationale de France, Français 12779",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 12779",https://gallica.bnf.fr/iiif/ark:/12148/btv1b60001038/manifest.json
35486,"Paris, Bibliothèque nationale de France, Français 1740",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 1740",https://gallica.bnf.fr/iiif/ark:/12148/btv1b8448968b/manifest.json
35497,"Paris, Bibliothèque nationale de France, Français 848",52,"Paris, Bibliothèque nationale de France","Paris, Bibliothèque nationale de France","Français 848",https://gallica.bnf.fr/iiif/ark:/12148/btv1b105092969/manifest.json
35552,"Chantilly, Bibliothèque et Archives du Château, Ms. 294",135,"Chantilly, Bibliothèque et Archives du Château","Chantilly, Bibliothèque et Archives du Château","Ms. 294",https://api.irht.cnrs.fr/ark:/63955/f97nsookmgs7/manifest.json
35557,"Chantilly, Bibliothèque et Archives du Château, Ms. 492",135,"Chantilly, Bibliothèque et Archives du Château","Chantilly, Bibliothèque et Archives du Château","Ms. 492",https://api.irht.cnrs.fr/ark:/63955/f5d22yhrthx5/manifest.json
35562,"Chantilly, Bibliothèque et Archives du Château, Ms. 493",135,"Chantilly, Bibliothèque et Archives du Château","Chantilly, Bibliothèque et Archives du Château","Ms. 493",https://api.irht.cnrs.fr/ark:/63955/fa3irx13fqfx/manifest.json
35567,"Vatican, Biblioteca Apostolica Vaticana, Ms. Reg. lat. 1238",94,"Vatican, Biblioteca Apostolica Vaticana","Vatican, Biblioteca Apostolica Vaticana","Ms. Reg. lat. 1238",https://digi.vatlib.it/iiif/MSS_Reg.lat.1238/manifest.json
